Electricity(kWh),SiteEnergyUse(kBtu),SecondLargestPropertyUseTypeGFA,PropertyGFATotal,State,ENERGYSTARScore,Address,SourceEUIWN(kBtu/sf),NaturalGas(therms),TotalGHGEmissions,DefaultData,SiteEnergyUseWN(kBtu),SecondLargestPropertyUseType,PrimaryPropertyType,SiteEUI(kBtu/sf),Latitude,Neighborhood,ComplianceStatus,TaxParcelIdentificationNumber,GHGEmissionsIntensity,PropertyGFABuilding(s),Longitude,Electricity(kBtu),BuildingType,ZipCode,NumberofFloors,Outlier,City,YearBuilt,ThirdLargestPropertyUseTypeGFA,NaturalGas(kBtu),SiteEUIWN(kBtu/sf),PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseTypeGFA,SourceEUI(kBtu/sf),CouncilDistrictCode,LargestPropertyUseType,PropertyName,NumberofBuildings,YearsENERGYSTARCertified,ThirdLargestPropertyUseType,SteamUse(kBtu),DataYear
1078782.625,4103800.75,29399.0,78716.0,WA,38.0,1900 N Northlake Way,156.8999939,4229.939941,48.13,False,4311327.5,Office,Warehouse,52.09999847,47.64748,LAKE UNION,Compliant,4083307185,0.61,78716.0,-122.33435,3680806.0,NonResidential,98103.0,2.0,,Seattle,1979,6278.0,422994.0,54.79999924,0.0,"Non-Refrigerated Warehouse, Office, Other, Retail Store",41275.0,152.5,4,Non-Refrigerated Warehouse,Mariner Square LLC,1.0,,Retail Store,0.0,2016
98448.60156,1594733.625,,33300.0,WA,92.0,4811 Wallingford Ave. N.,87.90000153,12588.27051,69.2,False,1903636.375,,K-12 School,51.90000153,47.66389,LAKE UNION,Compliant,4083800835,2.08,33300.0,-122.33691999999999,335907.0,NonResidential,98103.0,2.0,,Seattle,1910,,1258827.0,61.90000153,0.0,K-12 School,30740.0,77.30000305,4,K-12 School,St. Benedict School,1.0,,,0.0,2016
1674540.0,9232576.0,,28808.0,WA,29.0,1801 North 45th Street,697.5,35190.44922,226.73,False,9450746.0,,Supermarket / Grocery Store,296.2000122,47.66185,LAKE UNION,Compliant,4083802815,7.87,28808.0,-122.33594,5713530.0,NonResidential,98103.0,1.0,,Seattle,1957,,3519045.0,303.2000122,0.0,Supermarket/Grocery Store,31174.0,694.0,4,Supermarket/Grocery Store,70500869 -- Wallingford,1.0,,,0.0,2016
322538.0,1100499.75,7004.0,27966.0,WA,58.0,4701 University Way NE,177.0,0.0,7.67,False,1181649.25,Parking,Small- and Mid-Sized Office,52.5,47.66345,NORTHEAST,Compliant,8816400975,0.27,20962.0,-122.3134,1100500.0,NonResidential,98105.0,1.0,,Seattle,1957,,0.0,56.40000153,7004.0,"Office, Parking",20962.0,164.8000031,4,Office,4701 University Way Bldg,1.0,,,0.0,2016
1567839.875,7588060.5,0.0,26226.0,WA,37.0,4732 Brooklyn Ave NE,745.4000244,22385.90039,156.18,False,7798479.5,Parking,Supermarket / Grocery Store,293.7999878,47.66429,NORTHEAST,Compliant,8816401015,5.96,26226.0,-122.31388999999999,5349470.0,NonResidential,98105.0,1.0,,Seattle,1950,,2238590.0,301.89999389999997,0.0,"Parking, Supermarket/Grocery Store",25828.0,741.4000244,4,Supermarket/Grocery Store,Safeway 3091 - Brooklyn Ave,1.0,,,0.0,2016
339920.0,1159807.125,19183.0,34948.0,WA,17.0,1300 N.E. 45Th Street,200.1999969,0.0,8.09,False,1223177.375,Parking,Mixed Use Property,60.5,47.6616,NORTHEAST,Compliant,8816401150,0.23,19193.0,-122.31393,1159807.0,NonResidential,98105.0,2.0,,Seattle,1976,,0.0,63.79999924,15755.0,"Bank Branch, Parking",19183.0,189.8000031,4,Bank Branch,2967-University District,1.0,,,0.0,2016
258319.5,881386.1875,4440.0,22840.0,WA,64.0,108 South Washington St,135.1000061,0.0,6.14,True,983053.375,Other,Small- and Mid-Sized Office,38.59999847,47.60102,DOWNTOWN,Error - Correct Default Data,5247800481,0.27,22840.0,-122.33378,881386.0,NonResidential,98104.0,4.0,,Seattle,1900,,0.0,43.0,0.0,"Office, Other",18400.0,121.1999969,7,Office,Delmar Building,1.0,,,0.0,2016
200256.0938,683274.0,,20880.0,WA,94.0,164 s washington  st,102.8000031,0.0,4.76,False,683274.0,,Small- and Mid-Sized Office,32.70000076,47.6011,DOWNTOWN,Compliant,5247800575,0.23,20880.0,-122.33197,683274.0,NonResidential,98104.0,1.0,,Seattle,1900,,0.0,32.70000076,0.0,Office,20880.0,102.8000031,7,Office,W0164 Washington Building,1.0,,,0.0,2016
529255.6875,1941728.75,,25880.0,WA,8.0,9245 Rainier Ave S,225.1999969,1359.079956,19.81,False,1956483.5,,Medical Office,75.0,47.5195,SOUTHEAST,Compliant,7129304415,0.77,25880.0,-122.26935,1805820.0,NonResidential,98118.0,2.0,,Seattle,2010,,135908.0,75.59999847,0.0,Medical Office,25880.0,224.60000609999997,2,Medical Office,Rainier Beach Medical & Dental Clinic,1.0,,,0.0,2016
222506.5938,1544995.75,,46485.0,WA,83.0,6801 Roosevelt Way NE,52.59999847,7858.030273,47.03,False,1689227.75,,Worship Facility,24.20000076,47.67842,NORTHEAST,Compliant,9528102345,1.01,46485.0,-122.31948999999999,759192.0,NonResidential,98133.0,3.0,,Seattle,1950,,785803.0,26.39999962,0.0,Worship Facility,63922.0,50.20000076,4,Worship Facility,Calvary Christian Assembly,1.0,,,0.0,2016
292240.0938,1402048.5,16128.0,56896.0,WA,96.0,444 NE RAVENNA BLVD,89.90000153,4049.250244,28.46,False,1507071.5,Parking,Small- and Mid-Sized Office,34.40000153,47.67819,NORTHWEST,Compliant,9528103705,0.5,56896.0,-122.3231,997123.0,NonResidential,98115.0,4.0,,Seattle,1965,,404925.0,37.0,0.0,"Office, Parking",40768.0,87.19999695,6,Office,(ID#26681) RAVENNA OFFICE BLDG,1.0,,,0.0,2016
100723.6016,577123.125,,27500.0,WA,60.0,6900 Woodlawn Ave. NE,52.40000153,2334.540283,14.79,False,654455.1875,,Worship Facility,21.0,47.67783,NORTHWEST,Compliant,9528104205,0.54,27500.0,-122.32576999999999,343669.0,NonResidential,98115.0,2.0,,Seattle,1978,,233454.0,23.79999924,0.0,Worship Facility,27500.0,48.20000076,6,Worship Facility,Church in Seattle,1.0,,,0.0,2016
158834.5,541943.3125,11000.0,36630.0,WA,90.0,416 Occidental Ave S,51.59999847,0.0,3.78,False,541943.3125,Distribution Center,Small- and Mid-Sized Office,16.39999962,47.59856,DOWNTOWN,Compliant,5247800780,0.1,36630.0,-122.33248,541943.0,NonResidential,98104.0,2.0,,Seattle,1930,,0.0,16.39999962,0.0,"Distribution Center, Office",22000.0,51.59999847,2,Office,Graybar Building,1.0,,,0.0,2016
323445.0938,1103594.75,,41920.0,WA,95.0,307 3rd Ave South,82.69999695,0.0,7.69,False,1103594.75,,Small- and Mid-Sized Office,26.29999924,47.599709999999995,DOWNTOWN,Compliant,5247800875,0.18,41920.0,-122.33065,1103595.0,NonResidential,98104.0,5.0,,Seattle,1906,,0.0,26.29999924,0.0,Office,41920.0,82.69999695,7,Office,Mottman Building,1.0,,,0.0,2016
347601.6875,1537570.25,,36879.0,WA,92.0,220 Second Avenue South,96.69999695,3515.530273,26.94,False,1664247.375,,Small- and Mid-Sized Office,34.90000153,47.60048,DOWNTOWN,Compliant,5247800890,0.73,36879.0,-122.33157,1186017.0,NonResidential,98104.0,5.0,,Seattle,1905,,351553.0,37.79999924,0.0,Office,44000.0,93.0,7,Office,Masin Building 1,1.0,,,0.0,2016
316100.6875,1078535.75,,33640.0,WA,70.0,220 3rd Ave South,131.5,0.0,7.52,False,1144343.125,,Small- and Mid-Sized Office,39.5,47.60026,DOWNTOWN,Compliant,5247801085,0.22,33640.0,-122.3299,1078536.0,NonResidential,98104.0,2.0,,Seattle,1905,,0.0,41.90000153,0.0,Office,27322.0,124.0,7,Office,220_3rd_ave_s_03262013,0.0,,,0.0,2016
459273.3125,1567040.75,9531.0,43484.0,WA,18.0,222 2nd Ave  Ext S,113.1999969,0.0,10.92,False,1567040.75,Retail Store,Warehouse,36.0,47.59986,DOWNTOWN,Compliant,5247801115,0.25,43484.0,-122.32987,1567041.0,NonResidential,98104.0,4.0,,Seattle,1906,7537.0,0.0,36.0,0.0,"Non-Refrigerated Warehouse, Office, Retail Store",26416.0,113.1999969,7,Non-Refrigerated Warehouse,Seattle Lighting Fixture,1.0,,Office,0.0,2016
535623.5,4857581.5,6165.0,33018.0,WA,49.0,520 S. King St.,312.10000610000003,30300.3418,173.67,False,5153234.0,Retail Store,Hotel,165.5,47.5985,DOWNTOWN,Compliant,5247801635,5.26,33018.0,-122.32677,1827547.0,NonResidential,98104.0,4.0,,Seattle,1925,,3030034.0,175.5,0.0,"Hotel, Retail Store",23193.0,303.7999878,2,Hotel,American Hotel,1.0,,,0.0,2016
261957.4063,987063.6875,,26510.0,WA,91.0,624 S. Dearborn Bldg.,95.30000305,932.6499633999999,11.18,False,1017753.188,,Small- and Mid-Sized Office,32.0,47.5962,DOWNTOWN,Compliant,5247801801,0.42,26510.0,-122.32548,893799.0,NonResidential,98134.0,2.0,,Seattle,1970,,93265.0,33.0,0.0,Office,30800.0,94.30000305,2,Office,Dearborn Bldg.,1.0,,,0.0,2016
274970.4063,942415.1875,10208.0,40028.0,WA,80.0,3801 Latona Av Ne,59.40000153,42.15999603,6.76,False,942415.1875,Retail Store,Warehouse,19.0,47.65429,LAKE UNION,Compliant,4206900410,0.17,40028.0,-122.32618000000001,938199.0,NonResidential,98105.0,1.0,,Seattle,1938,6200.0,4216.0,19.0,0.0,"Non-Refrigerated Warehouse, Office, Retail Store",33222.0,59.40000153,4,Non-Refrigerated Warehouse,Dunn Lumber Retail/Offices,1.0,,Office,0.0,2016
641281.0,2188051.25,18228.0,44510.0,WA,23.0,100 NE Northlake Way,268.89999389999997,0.0,15.25,False,2250450.5,Parking,Small- and Mid-Sized Office,83.30000305,47.653729999999996,LAKE UNION,Compliant,4206900485,0.34,26282.0,-122.32721000000001,2188051.0,NonResidential,98105.0,3.0,,Seattle,2007,,0.0,85.59999847,18228.0,"Office, Parking",26282.0,261.3999939,4,Office,North Lake Office Bldg.,1.0,,,0.0,2016
91769.20313,666687.5,,21624.0,WA,90.0,3841 NE 123rd Street,67.09999847,3535.710205,20.96,False,730124.5,,Worship Facility,30.79999924,47.71705,NORTH,Compliant,8820901145,0.97,21624.0,-122.28577,313117.0,NonResidential,98125.0,1.0,,Seattle,1954,,353571.0,33.79999924,0.0,Worship Facility,21624.0,62.59999847,5,Worship Facility,Lake City Presbyterian Church,1.0,,,0.0,2016
262111.2969,2145603.5,,42239.0,WA,83.0,2400 N. 65th St.,91.59999847,12512.7959,72.69,True,2410752.0,,K-12 School,44.0,47.6763,NORTHWEST,Error - Correct Default Data,9528104870,1.72,42239.0,-122.3285,894324.0,SPS-District K-12,98103.0,1.0,,Seattle,1970,,1251280.0,49.40000153,0.0,K-12 School,48799.0,84.5,6,K-12 School,Green Lake Elementary,1.0,,,0.0,2016
281414.4063,1403094.75,,51360.0,WA,89.0,144 NE 54th St,72.59999847,4429.087402,30.22,True,1535481.375,,K-12 School,27.5,47.668279999999996,Northwest,Error - Correct Default Data,9550202395,0.59,51360.0,-122.3266,960186.0,SPS-District K-12,98105.0,3.0,,Seattle,1925,,442909.0,30.10000038,0.0,K-12 School,51026.0,68.19999695,6,K-12 School,McDonald International School,1.0,,,0.0,2016
66657.39844,1200180.875,,40552.0,WA,99.0,605 S. Main St.,47.40000153,9727.459961,53.25,False,1377497.25,,Hotel,29.60000038,47.59983,DOWNTOWN,Compliant,5247801965,1.31,40552.0,-122.32598,227435.0,NonResidential,98104.0,5.0,,Seattle,1910,,972746.0,34.0,0.0,Hotel,40552.0,42.79999924,2,Hotel,Panama Hotel,1.0,,,0.0,2016
26436.40039,977230.3125,11050.0,24550.0,WA,100.0,650 S JACKSON STREET,17.70000076,1147.940186,6.73,False,1031447.625,Office,Retail Store,39.79999924,47.59935,DOWNTOWN,Compliant,5247802260,0.27,24550.0,-122.32468,90201.0,NonResidential,98104.0,2.0,,Seattle,1917,,114794.0,42.0,0.0,"Office, Retail Store",13500.0,16.39999962,2,Retail Store,C & T BLDG,1.0,,,0.0,2016
494999.0938,2366929.5,,61052.0,WA,80.0,4057 5th Ave. N.E.,103.0999985,6779.92334,47.78,True,2549041.25,,K-12 School,38.79999924,47.65753,LAKE UNION,Error - Correct Default Data,4206901020,0.78,61052.0,-122.32405,1688937.0,SPS-District K-12,98105.0,2.0,,Seattle,2000,,677992.0,41.79999924,0.0,K-12 School,61052.0,98.5,4,K-12 School,John Stanford Int'l Elementary,1.0,,,0.0,2016
186894.7969,637685.0,,22124.0,WA,82.0,4503 17th Ave NE,92.5,0.0,4.45,False,652060.0,,Residence Hall,28.79999924,47.6617,NORTHEAST,Compliant,8823902415,0.2,22124.0,-122.31007,637685.0,NonResidential,98105.0,3.0,,Seattle,1929,,0.0,29.5,0.0,Residence Hall/Dormitory,22124.0,90.5,4,Residence Hall/Dormitory,4503,1.0,,,0.0,2016
119005.2031,1594504.875,,27487.0,WA,82.0,4549 18th Ave. NE,98.69999695,11884.58984,65.95,False,1753311.875,,Residence Hall,58.0,47.662890000000004,NORTHEAST,Compliant,8823902515,2.4,27487.0,-122.30863000000001,406046.0,NonResidential,98105.0,3.0,,Seattle,1926,,1188459.0,63.79999924,0.0,Residence Hall/Dormitory,27487.0,91.80000305,4,Residence Hall/Dormitory,Chi Omega Fraternity of Washington,1.0,,,0.0,2016
218032.5938,1656420.25,,23616.0,WA,55.0,4505 18th Ave NE,145.6999969,9124.929688,53.65,False,1771038.0,,Residence Hall,70.09999847,47.661640000000006,NORTHEAST,Compliant,8823902585,2.27,23616.0,-122.30873999999999,743927.0,NonResidential,98105.0,4.0,,Seattle,1926,,912493.0,75.0,0.0,Residence Hall/Dormitory,23616.0,139.5,4,Residence Hall/Dormitory,Sigma Chi Fraternity,1.0,,,0.0,2016
292682.6875,998633.5,,33448.0,WA,78.0,4538 18th AVE NE,100.8000031,0.0,6.96,False,1073833.25,,Residence Hall,29.89999962,47.66238,NORTHEAST,Compliant,8823902795,0.21,33448.0,-122.30801000000001,998633.0,NonResidential,98105.0,3.0,,Seattle,1976,,0.0,32.09999847,0.0,Residence Hall/Dormitory,33448.0,93.69999695,4,Residence Hall/Dormitory,Upstairs Downstairs Apartments,1.0,,,0.0,2016
1204877.625,8268496.5,,74840.0,WA,48.0,1601 E. Yesler Way,237.5,41574.53516,249.46,False,8485438.0,,Senior Care Community,110.5,47.60133,CENTRAL,Compliant,9826700565,3.33,74840.0,-122.31088000000001,4111042.0,NonResidential,98122.0,2.0,,Seattle,1987,,4157454.0,113.40000149999999,0.0,Senior Care Community,74840.0,230.8000031,3,Senior Care Community,Seattle Keiro,1.0,,,0.0,2016
162832.7969,1522596.75,,22344.0,WA,40.0,172 20th Ave,131.1000061,9670.109375,55.23,False,1663727.125,,K-12 School,68.09999847,47.6032,CENTRAL,Compliant,9826701245,2.47,22344.0,-122.30596000000001,555586.0,NonResidential,98122.0,2.0,,Seattle,1925,,967011.0,74.5,0.0,K-12 School,22344.0,123.5,3,K-12 School,First Place,1.0,,,0.0,2016
1656573.875,5652231.0,16710.0,32928.0,WA,9.0,4555 Roosevelt Way NE,540.5,0.0,39.4,False,5652231.0,Retail Store,Mixed Use Property,172.1000061,47.66272,NORTHEAST,Compliant,5335200281,1.2,32928.0,-122.31798,5652230.0,NonResidential,98105.0,2.0,,Seattle,1999,16128.0,0.0,172.1000061,0.0,"Office, Other, Parking, Retail Store",24288.0,540.5,4,Parking,Trader Joes/AAA,1.0,,Office,0.0,2016
30692.30078,104722.2969,,20039.0,WA,100.0,4501 46th Avenue NE,16.39999962,0.0,0.73,False,104722.2969,,Worship Facility,5.1999998089999995,47.66146,NORTHEAST,Non-Compliant,5364200005,0.04,20039.0,-122.2788,104722.0,NonResidential,98105.0,2.0,Low outlier,Seattle,1954,,0.0,5.1999998089999995,0.0,Worship Facility,20039.0,16.39999962,4,Worship Facility,Seattle Community Church,1.0,,,0.0,2016
195086.9063,2155390.25,,54943.0,WA,94.0,4530 46th Ave. N.E.,70.90000153,14897.53809,83.76,True,2498122.25,,K-12 School,37.70000076,47.6622,NORTHEAST,Error - Correct Default Data,5364200330,1.52,54943.0,-122.27796000000001,665637.0,SPS-District K-12,98105.0,2.0,,Seattle,1928,,1489754.0,43.59999847,0.0,K-12 School,57247.0,63.79999924,4,K-12 School,Laurelhurst Elementary,1.0,,,0.0,2016
272891.0938,1368120.5,,44476.0,WA,33.0,525 S Front Street,86.09999847,4370.157227000001,29.7,False,1529218.125,,Warehouse,33.20000076,47.54761,GREATER DUWAMISH,Compliant,5367200820,0.67,44476.0,-122.32758999999999,931104.0,NonResidential,98108.0,1.0,,Seattle,1960,,437016.0,37.09999847,0.0,Non-Refrigerated Warehouse,41256.0,82.0,2,Non-Refrigerated Warehouse,Northwest Wholesale Florists,1.0,,,0.0,2016
265132.1875,1295485.25,10234.0,35017.0,WA,66.0,6363 7th Ave S.,111.8000031,3908.540527,27.06,False,1394293.5,Non-Refrigerated Warehouse,Small- and Mid-Sized Office,43.20000076,47.544940000000004,GREATER DUWAMISH,Compliant,5367201500,0.77,35017.0,-122.32543000000001,904631.0,NonResidential,98108.0,1.0,,Seattle,1969,0.0,390854.0,46.40000153,0.0,"Non-Refrigerated Warehouse, Office, Parking",19785.0,108.3000031,2,Office,"Pacific Georgetown Center, LLC",1.0,,Parking,0.0,2016
164321.4063,1632498.625,,29084.0,WA,66.0,1805 NE 47th,116.5,10718.34082,60.83,False,1741865.25,,Residence Hall,62.79999924,47.66281,NORTHEAST,Compliant,8823902825,2.09,29084.0,-122.30819,560665.0,NonResidential,98177.0,3.0,,Seattle,1950,,1071834.0,67.0,0.0,Residence Hall/Dormitory,26000.0,111.0,4,Residence Hall/Dormitory,Alpha Delta Pi Chapter House,1.0,,,0.0,2016
36306.5,470666.6875,0.0,22952.0,WA,98.0,1801 24th Avenue South,36.70000076,3467.890137,19.28,False,545136.5,Parking,Worship Facility,20.5,47.58671,SOUTHEAST,Compliant,3881900570,0.84,22952.0,-122.30201000000001,123878.0,NonResidential,98144.0,2.0,,Seattle,1963,,346789.0,23.70000076,0.0,"Parking, Worship Facility",22962.0,32.79999924,3,Worship Facility,Japanese Presbyterian Church,1.0,,,0.0,2016
78199.0,592088.125,,21040.0,WA,43.0,6540 5TH PL S,60.09999847,3252.730225,19.14,False,657383.1875,,Warehouse,28.10000038,47.54443,GREATER DUWAMISH,Compliant,5367201635,0.91,21040.0,-122.32688,266815.0,NonResidential,98108.0,1.0,,Seattle,1976,,325273.0,31.20000076,0.0,Non-Refrigerated Warehouse,21040.0,56.09999847,2,Non-Refrigerated Warehouse,N W WAREHOUSE,1.0,,,0.0,2016
149629.5,1321065.0,,28032.0,WA,52.0,6535 5th Place South,89.40000153,8105.290039,46.61,False,1539819.875,,Warehouse,44.0,47.544909999999994,GREATER DUWAMISH,Compliant,5367201865,1.66,28032.0,-122.32758000000001,510536.0,NonResidential,98108.0,2.0,,Seattle,1951,,810529.0,51.29999924,0.0,Non-Refrigerated Warehouse,30000.0,81.80000305,2,Non-Refrigerated Warehouse,Cedar Heights,1.0,,,0.0,2016
55670.89844,550324.1875,,25620.0,WA,82.0,6720 E Marginal Way S,43.09999847,3603.75,20.46,False,652579.875,,Distribution Center,21.5,47.54333,GREATER DUWAMISH,Compliant,5367204010,0.8,25620.0,-122.32791999999999,189949.0,NonResidential,98108.0,1.0,,Seattle,1974,,360375.0,25.5,0.0,Distribution Center,25620.0,38.0,2,Distribution Center,Pacific Rubber Inc,1.0,,,0.0,2016
478450.0938,1632472.0,,33238.0,WA,14.0,800 S Weller St,154.1999969,0.0,11.38,False,1632472.0,,Warehouse,49.09999847,47.59775,DOWNTOWN,Compliant,5391600310,0.34,33238.0,-122.32218999999999,1632472.0,NonResidential,98144.0,3.0,,Seattle,1992,,0.0,49.09999847,0.0,Non-Refrigerated Warehouse,33238.0,154.1999969,2,Non-Refrigerated Warehouse,(ID27141) TSUE CHONG BUILDING,1.0,,,0.0,2016
154882.7031,1181428.75,,27800.0,WA,8.0,803 Terry,220.1999969,6529.689941,38.36,False,1275996.25,,K-12 School,106.5,47.60745,EAST,Compliant,5392100010,1.38,27800.0,-122.32542,528460.0,NonResidential,98104.0,4.0,,Seattle,1912,,652969.0,115.0,0.0,K-12 School,11093.0,211.39999390000003,3,K-12 School,St. James Cathedral Place,1.0,,,0.0,2016
3889415.25,13270687.0,78049.0,706176.0,WA,82.0,719 2nd Ave,185.6000061,0.0,92.52,False,13473994.0,Parking,Large Office,58.20000076,47.60331,DOWNTOWN,Compliant,5530510000,0.13,706176.0,-122.33389,13270685.0,NonResidential,98104.0,6.0,,Seattle,2000,5171.0,0.0,59.09999847,0.0,"Bank Branch, Office, Parking",222807.0,182.8000031,7,Office,719 2nd Ave (Millennium Tower),1.0,20172016,Bank Branch,0.0,2016
1620309.625,8687690.0,,33706.0,WA,22.0,4201 SW MORGAN ST,661.4000244,31591.93555,206.33,False,8992072.0,,Supermarket / Grocery Store,273.7000122,47.544270000000004,SOUTHWEST,Compliant,5637500005,6.12,33706.0,-122.38609,5528496.0,NonResidential,98136.0,1.0,,Seattle,1998,,3159194.0,283.2999878,0.0,Supermarket/Grocery Store,31746.0,651.2999877999999,1,Supermarket/Grocery Store,West Seattle Thriftway,1.0,,,0.0,2016
261880.7969,1709307.5,,42128.0,WA,93.0,10525 3rd Ave. N.W.,92.90000153,8157.702637,49.55,False,1869043.875,,K-12 School,40.59999847,47.70597,NORTHWEST,Compliant,7474900060,1.18,42128.0,-122.36113,893537.0,SPS-District K-12,98177.0,1.0,,Seattle,1954,,815770.0,44.40000153,0.0,K-12 School,42128.0,86.90000153,5,K-12 School,Viewlands Elementary,1.0,2016,,0.0,2016
163794.7031,1638691.625,,44753.0,WA,96.0,2511 N.W. 80th St.,67.19999695,10798.24121,61.25,True,1817756.125,,K-12 School,35.20000076,47.686440000000005,BALLARD,Error - Correct Default Data,4443801580,1.37,44753.0,-122.38905,558868.0,SPS-District K-12,98117.0,2.0,,Seattle,1932,,1079824.0,39.09999847,0.0,K-12 School,46545.0,62.09999847,6,K-12 School,Loyal Heights Elementary,1.0,,,0.0,2016
464943.9063,1586388.75,,57298.0,WA,91.0,6110 28th Ave. N.W.,86.69999695,0.0,11.06,True,1681189.25,,K-12 School,26.10000038,47.673629999999996,BALLARD,Error - Correct Default Data,6658000060,0.19,57298.0,-122.39152,1586389.0,SPS-District K-12,98107.0,2.0,,Seattle,1989,,0.0,27.60000038,0.0,K-12 School,60882.0,81.80000305,6,K-12 School,Adams Elementary,1.0,,,0.0,2016
2377499.5,13906080.0,0.0,76585.0,WA,18.0,7300 Roosevelt Way NE,773.0999756,57940.50391,364.27,False,14368231.0,Parking,Supermarket / Grocery Store,335.5,47.68217,NORTHEAST,Compliant,6716700415,4.76,38000.0,-122.31675,8112028.0,NonResidential,98115.0,1.0,,Seattle,1997,,5794050.0,346.7000122,38585.0,"Parking, Supermarket/Grocery Store",41447.0,761.2999877999999,4,Supermarket/Grocery Store,Safeway 1550 - Roosevelt Way,1.0,,,0.0,2016
82789.60156,964236.0,,26373.0,WA,75.0,4554 12th Ave NE,69.09999847,6817.580078,38.18,False,1172287.125,,Worship Facility,36.59999847,47.66295,NORTHEAST,Compliant,6746700035,1.45,26373.0,-122.31493999999999,282478.0,NonResidential,98105.0,3.0,,Seattle,1938,,681758.0,44.5,0.0,Worship Facility,26373.0,60.79999924,4,Worship Facility,Cross & Crown Church,1.0,,,0.0,2016
139015.2969,965425.1875,10000.0,42420.0,WA,34.0,7777 7th Ave South,51.29999924,4911.050293,29.39,False,1129170.375,Other,Warehouse,22.79999924,47.53326,GREATER DUWAMISH,Compliant,7327903120,0.69,42420.0,-122.32578999999998,474320.0,NonResidential,98108.0,1.0,,Seattle,1953,5000.0,491105.0,26.60000038,0.0,"Non-Refrigerated Warehouse, Office, Other",27420.0,47.29999924,1,Non-Refrigerated Warehouse,West Coast Wire Rope & Rigging Inc,1.0,,Office,0.0,2016
246589.7031,1063269.125,,35046.0,WA,100.0,651 S. Industrial Way,88.69999695,2219.050049,17.65,False,1092979.75,,Warehouse,32.70000076,47.56501,GREATER DUWAMISH,Compliant,7376600060,0.5,35046.0,-122.3248,841364.0,NonResidential,98108.0,1.0,,Seattle,1974,,221905.0,33.59999847,0.0,Non-Refrigerated Warehouse,32546.0,88.30000305,2,Non-Refrigerated Warehouse,L&W Food Corporation,1.0,,,0.0,2016
118716.8984,405062.0,,43380.0,WA,89.0,4329 7th Ave S,30.29999924,0.0,2.82,False,412764.8125,,Warehouse,9.5,47.564479999999996,GREATER DUWAMISH,Compliant,7376600270,0.07,43380.0,-122.32484,405062.0,NonResidential,98108.0,1.0,,Seattle,1974,,0.0,9.600000381000001,0.0,Non-Refrigerated Warehouse,42844.0,29.70000076,2,Non-Refrigerated Warehouse,MVI 7th Avenue,1.0,,,0.0,2016
423259.0938,2720238.25,,20410.0,WA,8.0,4010 Stone Way North,293.39999389999997,12760.780270000001,77.84,False,2827857.0,,Small- and Mid-Sized Office,133.3000031,47.65576,LAKE UNION,Compliant,4452300055,3.81,20410.0,-122.34208000000001,1444160.0,NonResidential,98020.0,3.0,,Seattle,1995,,1276078.0,138.6000061,0.0,Office,20410.0,287.7999878,4,Office,4010 Associates,1.0,,,0.0,2016
182920.7031,624125.625,6300.0,24696.0,WA,87.0,10303 Meridian Ave N,106.5,0.0,4.35,False,624125.625,Parking,Small- and Mid-Sized Office,33.90000153,47.70349,NORTHWEST,Compliant,5464300065,0.18,18396.0,-122.33424,624125.0,NonResidential,98133.0,3.0,,Seattle,1983,,0.0,33.90000153,6300.0,"Office, Parking",18396.0,106.5,5,Office,Meridian Center Building,1.0,,,0.0,2016
