NumberofBuildings,Electricity(kWh),ComplianceStatus,ThirdLargestPropertyUseTypeGFA,SecondLargestPropertyUseType,ListOfAllPropertyUseTypes,PropertyGFAParking,BuildingType,SiteEUI(kBtu/sf),TaxParcelIdentificationNumber,SourceEUI(kBtu/sf),TotalGHGEmissions,PrimaryPropertyType,LargestPropertyUseType,State,ThirdLargestPropertyUseType,ZipCode,City,SiteEnergyUse(kBtu),Latitude,SiteEUIWN(kBtu/sf),ENERGYSTARScore,SourceEUIWN(kBtu/sf),SteamUse(kBtu),DefaultData,GHGEmissionsIntensity,Address,Electricity(kBtu),PropertyGFATotal,NaturalGas(kBtu),SecondLargestPropertyUseTypeGFA,PropertyGFABuilding(s),NumberofFloors,LargestPropertyUseTypeGFA,DataYear,Neighborhood,YearBuilt,SiteEnergyUseWN(kBtu),Longitude,NaturalGas(therms),PropertyName,CouncilDistrictCode,YearsENERGYSTARCertified,Outlier,OtherFuelUse(kBtu)
1.0,394054.0,Compliant,,,Office,0.0,NonResidential,48.3,5247800365,151.7,9.37,Small- and Mid-Sized Office,Office,WA,,98104,SEATTLE,1344512.0,47.59978867,50.1,71.0,157.3,0.0,No,0.13,117 S MAIN ST,1344568.0,27838.0,0.0,,27838.0,4.0,27838.0,2015,DOWNTOWN,1902,1394843.0,-122.33339691,0.0,UNION TRUST ANNEX,7,,,0.0
1.0,598484.0,Compliant,,Retail Store,"Office, Retail Store",0.0,NonResidential,66.0,5247800380,162.0,67.22,Small- and Mid-Sized Office,Office,WA,,98104,SEATTLE,3039626.0,47.60071182,72.9,73.0,169.7,0.0,No,1.24,202 1ST AVE S,2042113.0,47215.0,997598.0,22376.0,47215.0,3.0,23659.0,2015,DOWNTOWN,1909,3354191.0,-122.33378601,9976.0,BUTTNICK BUILDING,7,,,0.0
1.0,1003238.0,Compliant,,Parking,"Other, Parking",27000.0,Nonresidential COS,120.6,6003500315,323.9,74.52,Other,Other,WA,,98122,SEATTLE,4376927.0,47.61469383,134.3,,352.1,0.0,No,0.97,1519 12TH AVE,3423190.0,61580.0,953877.0,23154.0,34580.0,2.0,36280.0,2015,EAST,1926,4871207.0,-122.31723,9539.0,EAST PRECINCT,3,,,0.0
1.0,244510.0,Compliant,,Retail Store,"Office, Retail Store",0.0,NonResidential,40.0,6003500330,98.7,26.71,Small- and Mid-Sized Office,Office,WA,,98122,SEATTLE,1227772.0,47.61459351,44.9,,103.9,0.0,No,0.75,1517 12TH AVE,834303.0,30720.0,393503.0,1000.0,30720.0,3.0,29720.0,2015,EAST,1917,1380637.0,-122.31725311,3935.0,Ballou Wright Building,3,,,0.0
1.0,101231.0,Compliant,2450.0,Office,"Office, Restaurant, Retail Store",0.0,NonResidential,16.1,6003500340,50.7,2.41,Mixed Use Property,Retail Store,WA,Restaurant,98122,SEATTLE,345399.0,47.614276,16.1,,50.7,0.0,No,0.04,1122 E PIKE ST,345413.0,20640.0,0.0,9212.0,20640.0,2.0,9750.0,2015,EAST,1916,345399.0,-122.317245,0.0,POST OPTIONS,3,,,0.0
1.0,415549.0,Compliant,5837.0,Restaurant,"Office, Restaurant, Retail Store",0.0,NonResidential,45.1,6003500345,141.5,9.88,Mixed Use Property,Retail Store,WA,Office,98122,SEATTLE,1417852.0,47.6143471,43.0,,134.9,0.0,No,0.11,1000 E PIKE ST,1417910.0,34914.0,0.0,10638.0,34914.0,2.0,14983.0,2015,EAST,1912,1351681.0,-122.3191854,0.0,PIKE BUILDING,3,,,0.0
1.0,203165.0,Compliant,3400.0,Retail Store,"Non-Refrigerated Warehouse, Office, Retail Store",0.0,NonResidential,52.5,6003500395,140.1,15.62,Small- and Mid-Sized Office,Office,WA,Non-Refrigerated Warehouse,98122,SEATTLE,896403.0,47.61508179,52.5,,140.1,0.0,No,0.6,1021 E PINE ST,693226.0,20897.0,203205.0,3433.0,20897.0,3.0,10228.0,2015,EAST,1906,896403.0,-122.31845093,2032.0,LEGACY PINE STREET,3,,,0.0
1.0,190942.0,Compliant,,,Retail Store,0.0,NonResidential,17.6,6003500420,55.4,4.54,Retail Store,Retail Store,WA,,98122,SEATTLE,651493.0,47.61490059,17.6,98.0,55.4,0.0,Yes,0.05,1525 11TH AVE,651519.0,36940.0,0.0,,36940.0,2.0,36940.0,2015,EAST,1916,651493.0,-122.318474,0.0,CAPITAL HILL VALUE VILLAGE,3,,,0.0
1.0,252275.0,Compliant,,,Office,0.0,NonResidential,49.1,6003500440,130.3,19.95,Small- and Mid-Sized Office,Office,WA,,98122,SEATTLE,1123416.0,47.614349,49.1,,130.3,0.0,No,0.71,1016 E PIKE ST,860798.0,22866.0,262654.0,,22866.0,3.0,22866.0,2015,EAST,1913,1123416.0,-122.318664,2627.0,COLLECTION AGENCY OFFICE,3,,,0.0
1.0,311107.0,Compliant,,Restaurant,"Restaurant, Retail Store",0.0,NonResidential,37.8,6003500470,107.1,17.14,Retail Store,Retail Store,WA,,98122,SEATTLE,1244824.0,47.61466354,36.8,78.0,104.0,0.0,Yes,0.42,1521 10TH AVE,1061540.0,30240.0,183328.0,714.0,30240.0,1.0,32205.0,2015,EAST,1920,1212292.0,-122.3198426,1833.0,THE FORD BUILDING,3,,,0.0
1.0,1929.0,Compliant,,Bar/Nightclub,"Bar/Nightclub, Multifamily Housing",0.0,NonResidential,2.9,6003500480,3.5,4.68,Low-Rise Multifamily,Multifamily Housing,WA,,98122,SEATTLE,93851.0,47.61432913,2.9,,3.5,0.0,No,0.14,916 E PIKE ST,6581.0,32100.0,87270.0,10700.0,32100.0,3.0,21400.0,2015,EAST,1910,93851.0,-122.3197623,873.0,COMET TAVERN,3,,,0.0
1.0,1494782.0,Compliant,,,Other,0.0,NonResidential,188.7,4092301550,592.7,35.56,Other,Other,WA,,98105,SEATTLE,5100196.0,47.65726201,188.7,,592.7,0.0,No,0.48,801 NE 42ND ST,5100408.0,28586.0,0.0,,28586.0,2.0,27022.0,2015,NORTHEAST,1962,5100196.0,-122.3193136,0.0,CENTURYLINK: CAMPUS CO,4,,,0.0
1.0,380222.0,Compliant,,Restaurant,"Hotel, Restaurant",0.0,NonResidential,175.3,5247802370,278.2,208.24,Hotel,Hotel,WA,,98104,SEATTLE,5047936.0,47.59768096,174.3,,275.2,0.0,No,7.04,670 S WELLER ST,1297371.0,28800.0,3750619.0,7200.0,28800.0,3.0,21600.0,2015,DOWNTOWN,1908,5020278.0,-122.3242169,37506.0,HOTEL ECLIPSE BLDG-80 RMS,2,,,0.0
1.0,118837.0,Compliant,,,,0.0,NonResidential,33.4,5247802410,64.5,32.36,Restaurant,,WA,,98104,SEATTLE,961618.0,47.5969404,35.4,,64.9,0.0,No,1.06,614 MAYNARD AVE S,405488.0,28800.0,556146.0,,28800.0,3.0,,2015,DOWNTOWN,1913,1019642.0,-122.3246726,5561.0,BUSH GARDEN-RESTAURANT& LOUNGE,2,,,0.0
1.0,965718.0,Compliant,,Bank Branch,"Bank Branch, Office",0.0,NonResidential,98.8,5247802530,310.2,22.97,Small- and Mid-Sized Office,Office,WA,,98134,SEATTLE,3295030.0,47.59641604,98.8,3.0,310.2,0.0,No,0.25,666 S DEARBORN ST,3295167.0,35202.0,0.0,9127.0,35202.0,3.0,24227.0,2015,DOWNTOWN,1979,3295030.0,-122.3241389,0.0,KEY BANK,2,,,0.0
1.0,1267040.0,Compliant,,Parking,"Parking, Senior Care Community",26082.0,NonResidential,106.8,8725600380,243.0,192.2,Senior Care Community,Senior Care Community,WA,,98101,SEATTLE,7374529.0,47.61318245,110.8,1.0,247.3,0.0,No,1.83,1421 MINOR AVE,4323320.0,95117.0,3051388.0,26082.0,69035.0,6.0,69035.0,2015,EAST,1969,7652292.0,-122.3275505,30514.0,MERRILL GARDENS - FAERLAND TERRACE,7,,,0.0
1.0,73889.0,Compliant,,,Worship Facility,0.0,NonResidential,14.2,8725600475,36.3,6.91,Worship Facility,Worship Facility,WA,,98122,SEATTLE,349139.0,47.61432065,15.3,69.0,39.3,0.0,No,0.24,1500 BELLEVUE AVE,252118.0,24600.0,97031.0,,24600.0,2.0,24600.0,2015,EAST,1910,375861.0,-122.3264629,970.0,FIRST COVENANT CHURCH,3,,,0.0
1.0,74073.0,Compliant,3700.0,Office,"Office, Other, Worship Facility",0.0,NonResidential,26.8,8590400490,45.5,58.05,Worship Facility,Worship Facility,WA,Other,98104,SEATTLE,984657.0,47.60556383,33.8,,54.3,723335.0,No,1.17,609 8TH AVE,252747.0,48850.0,8586.0,4325.0,48850.0,1.0,28725.0,2015,EAST,1900,1242389.0,-122.3266017,86.0,TRINITY EPISCOPAL CHURCH,3,,,0.0
1.0,602957.0,Compliant,,,Hospital (General Medical & Surgical),8230.0,NonResidential,18.7,9274200430,58.9,14.34,Hospital,Hospital (General Medical & Surgical),WA,,98116,SEATTLE,2057288.0,47.58730129,18.7,100.0,58.9,0.0,No,0.1,1703 CALIFORNIA AVE SW,2057373.0,54863.0,0.0,,46633.0,3.0,109726.0,2015,SOUTHWEST,1961,2057288.0,-122.3866765,0.0,PARK WEST CARE CENTER,1,,,0.0
1.0,249057.0,Compliant,4107.0,Food Sales,"Food Sales, Non-Refrigerated Warehouse, Office",0.0,NonResidential,76.0,5263300725,150.9,61.73,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,Office,98108,SEATTLE,1900577.0,47.55314407,81.1,,156.2,0.0,No,2.32,115 S LUCILE ST,849817.0,25000.0,1050795.0,7500.0,25000.0,1.0,13393.0,2015,GREATER DUWAMISH,1964,2026857.0,-122.3329065,10508.0,J D OTT COMPANY (115 S Lucile St),2,,,0.0
1.0,44449.0,Compliant,,Office,"Non-Refrigerated Warehouse, Office",0.0,NonResidential,9.7,5263300910,22.9,5.9,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98134,SEATTLE,242805.0,47.55529933,9.4,,22.0,0.0,No,0.21,115 S DAWSON ST,151668.0,25000.0,91144.0,1000.0,25000.0,1.0,24000.0,2015,GREATER DUWAMISH,1960,235993.0,-122.3330853,911.0,MODINE,2,,,0.0
1.0,88801.0,Compliant,,,Manufacturing/Industrial Plant,0.0,NonResidential,29.1,5263300985,58.1,21.6,Other,Manufacturing/Industrial Plant,WA,,98134,SEATTLE,669943.0,47.55529964,35.5,,65.9,0.0,No,0.9,5201 1ST AVE S,303003.0,22622.0,366953.0,,22622.0,1.0,23000.0,2015,GREATER DUWAMISH,1927,817208.0,-122.3347699,3670.0,WA MACHINE WORKS,2,,,0.0
1.0,255289.0,Compliant,,Parking,"Office, Parking",0.0,NonResidential,46.4,8725600520,130.2,14.97,Small- and Mid-Sized Office,Office,WA,,98122,SEATTLE,1038667.0,47.61544497,45.5,86.0,127.2,0.0,No,0.41,400 E PINE ST,871082.0,27544.0,167621.0,3744.0,27544.0,3.0,22365.0,2015,EAST,1917,1017383.0,-122.326452,1676.0,PINE BELLEVUE BUILDING,3,,,0.0
1.0,482218.0,Compliant,5713.0,Parking,"Multifamily Housing, Office, Other - Entertainment/Public Assembly, Parking",0.0,NonResidential,48.3,9292600000,151.7,11.47,Small- and Mid-Sized Office,Office,WA,Multifamily Housing,98121,SEATTLE,1645327.0,47.6116401,50.5,,158.6,0.0,No,0.09,2125 WESTERN AVE,1645395.0,47415.0,0.0,7000.0,47415.0,7.0,25884.0,2015,DOWNTOWN,1989,1720426.0,-122.3459241,0.0,WESTERN TRIANGLE BUILDING CONDOMINIUM,7,,,0.0
1.0,174241.0,Compliant,,,Other - Entertainment/Public Assembly,0.0,NonResidential,88.9,9301300445,147.5,81.02,Other,Other - Entertainment/Public Assembly,WA,,98109,SEATTLE,2041912.0,47.63646451,102.9,,164.5,0.0,No,3.42,1920 DEXTER AVE N,594535.0,22960.0,1447402.0,,22960.0,3.0,22960.0,2015,MAGNOLIA / QUEEN ANNE,1961,2363442.0,-122.3422009,14474.0,SWEDISH CLUB,7,,,0.0
1.0,2441599.0,Compliant,,Parking,"Parking, Supermarket/Grocery Store",0.0,NonResidential,325.1,6003501820,730.5,388.09,Supermarket/Grocery Store,Supermarket/Grocery Store,WA,,98112,SEATTLE,14544535.0,47.62046363,339.8,18.0,733.8,0.0,No,7.87,1410 E JOHN ST,8331082.0,44739.0,6213799.0,0.0,44739.0,1.0,44739.0,2015,EAST,1998,15200272.0,-122.3131296,62138.0,SAFEWAY STORE # 1551,3,,,0.0
1.0,69820.0,Compliant,3720.0,Office,"Medical Office, Office, Other, Restaurant, Retail Store",0.0,NonResidential,53.6,6012500051,67.7,113.57,Mixed Use Property,Retail Store,WA,Restaurant,98105,SEATTLE,2345314.0,47.66811027,60.8,,74.6,0.0,No,4.94,5400 SAND POINT WAY NE,238234.0,22778.0,2107090.0,12923.0,22778.0,1.0,21194.0,2015,NORTHEAST,1948,2659013.0,-122.2767762,21071.0,SANDPOINT VILLAGE,4,,,0.0
1.0,57591.0,Compliant,,,Worship Facility,0.0,NonResidential,39.3,6021503160,60.8,34.86,Worship Facility,Worship Facility,WA,,98117,SEATTLE,827042.0,47.6854905,49.2,29.0,72.5,0.0,Yes,1.58,7704 24TH AVE NW,196508.0,21562.0,630542.0,,21562.0,2.0,21052.0,2015,BALLARD,1956,1035200.0,-122.3872006,6305.0,CHURCH OF PHILADELPHIA,6,,,0.0
1.0,67423.0,Compliant,,,Other - Entertainment/Public Assembly,0.0,NonResidential,53.9,5317100295,75.2,63.07,Other,Other - Entertainment/Public Assembly,WA,,98112,SEATTLE,1387442.0,47.6231954,70.5,,93.8,0.0,No,2.41,3201 E REPUBLICAN ST,230056.0,25753.0,1157396.0,,25753.0,1.0,25753.0,2015,CENTRAL,1959,1815715.0,-122.2900205,11574.0,MLK FAME COMMUNITY CENTER CAMPUS,3,,,0.0
1.0,2312902.0,Compliant,,,Other - Recreation,0.0,NonResidential,343.3,5317100844,591.9,935.7,Other,Other - Recreation,WA,,98112,SEATTLE,24473814.0,47.62745928,366.1,,603.8,0.0,No,12.65,922 MCGILVRA BLVD E,7891949.0,71280.0,16582194.0,,71280.0,3.0,71280.0,2015,EAST,1928,26095750.0,-122.2797148,165822.0,SEATTLE TENNIS CLUB,3,,,0.0
1.0,167491.0,Compliant,,,K-12 School,0.0,SPS-District K-12,53.7,5318100820,87.6,82.92,K-12 School,K-12 School,WA,,98112,SEATTLE,2057679.0,47.63426471,72.1,82.0,110.3,0.0,Yes,2.1,1617 38TH AVE E,571503.0,38297.0,1486200.0,,38297.0,3.0,38297.0,2015,EAST,1925,2762796.0,-122.2851083,14862.0,MCGILVRA (SPS-DISTRICT),3,,,0.0
1.0,1931421.0,Compliant,4722.0,Parking,"Parking, Senior Care Community, Worship Facility",72317.0,NonResidential,117.6,5318102110,213.3,653.5,Senior Care Community,Senior Care Community,WA,Worship Facility,98112,SEATTLE,18029644.0,47.63426767,131.9,30.0,228.3,0.0,Yes,4.08,1630 43RD AVE E,6590282.0,153312.0,11439635.0,72317.0,80995.0,16.0,148590.0,2015,EAST,1963,20218824.0,-122.2763832,114396.0,PARK SHORE,3,,,0.0
1.0,7290661.0,Compliant,177210.0,Multifamily Housing,"Multifamily Housing, Office, Parking, Restaurant",201857.0,NonResidential,58.6,8729760000,164.0,432.18,Mixed Use Property,Office,WA,Parking,98121,SEATTLE,29747868.0,47.61810303,59.8,84.0,161.7,0.0,No,0.27,820 BLANCHARD ST,24876768.0,1206670.0,4872130.0,181047.0,1004813.0,19.0,319361.0,2015,DOWNTOWN,2009,30349376.0,-122.33921814,48721.0,2201 WESTLAKE ENSO CONDOMINIUMS,7,"2016, 2015",,0.0
1.0,156416.0,Compliant,,Parking,"Parking, Worship Facility",0.0,NonResidential,49.2,8800000005,97.8,38.67,Worship Facility,Worship Facility,WA,,98118,SEATTLE,1191803.0,47.53857664,59.3,14.0,108.3,0.0,Yes,1.5,7100 42ND AVE S,533712.0,24200.0,658113.0,0.0,24200.0,1.0,24200.0,2015,SOUTHEAST,1968,1434122.0,-122.2801441,6581.0,IGLESIA NI CRISTO,2,,,0.0
1.0,295721.0,Compliant,1800.0,Office,"Office, Parking, Residence Hall/Dormitory, Restaurant, Social/Meeting Hall",2211.0,NonResidential,93.5,9301301410,197.1,59.2,Residence Hall/Dormitory,Residence Hall/Dormitory,WA,Social/Meeting Hall,98109,SEATTLE,1991174.0,47.63659994,98.7,,209.4,0.0,No,2.33,1911 AURORA AVE N,1009043.0,23513.0,982173.0,2600.0,21302.0,4.0,15200.0,2015,MAGNOLIA / QUEEN ANNE,1981,2103137.0,-122.3442026,9822.0,ALOHA INN TRANSITIONAL HOUSING,7,,,0.0
1.0,104349.0,Compliant,,,Self-Storage Facility,0.0,NonResidential,9.2,9358000450,20.8,16.22,"Self-Storage Facility
",Self-Storage Facility,WA,,98126,SEATTLE,614768.0,47.56780941,11.0,,22.7,0.0,No,0.22,2850 SW YANCY ST,356053.0,66610.0,258730.0,,66610.0,3.0,66720.0,2015,DELRIDGE,1994,732960.0,-122.369714,2587.0,STOR-MORE - CAMPUS,1,,,0.0
1.0,71529.0,Compliant,,,K-12 School,0.0,NonResidential,81.5,6140100225,119.6,53.71,K-12 School,K-12 School,WA,,98133,SEATTLE,1223296.0,47.71357229,90.2,57.0,130.6,0.0,No,2.27,11555 DAYTON AVE N,244066.0,23222.0,979240.0,,23222.0,2.0,15006.0,2015,NORTHWEST,1938,1352933.0,-122.3538988,9792.0,CHRIST THE KING MIDDLE SCHOOL,5,,,0.0
1.0,316342.0,Compliant,3912.0,Other - Entertainment/Public Assembly,"Office, Other, Other - Entertainment/Public Assembly, Other - Recreation, Other - Utility, Restaurant, Retail Store",0.0,NonResidential,110.0,8804900865,210.0,89.52,Mixed Use Property,Office,WA,Restaurant,98122,SEATTLE,2623229.0,47.61433622,110.0,,210.0,0.0,No,3.47,500 E PIKE ST,1079403.0,24476.0,1543871.0,4425.0,24476.0,2.0,5872.0,2015,EAST,1924,2623229.0,-122.3249958,15439.0,Greenus Building,3,,,0.0
1.0,88015.0,Compliant,1250.0,Office,"Medical Office, Office, Retail Store",0.0,NonResidential,36.0,8804900910,65.7,29.26,Retail Store,Retail Store,WA,Medical Office,98122,SEATTLE,811870.0,47.6138696,45.8,,75.1,0.0,No,1.13,517 E PIKE ST,300321.0,24750.0,511562.0,2050.0,24750.0,2.0,19240.0,2015,EAST,1910,1033030.0,-122.3247782,5116.0,AUTO-ROW BUILDING/PRICE-RAGEN.COM,3,,,0.0
1.0,441132.0,Compliant,,,K-12 School,0.0,NonResidential,79.4,8804901000,147.9,136.34,K-12 School,K-12 School,WA,,98122,SEATTLE,3874632.0,47.61339284,93.9,49.0,163.1,0.0,No,2.66,1415 SUMMIT AVE,1505205.0,48783.0,2369489.0,,48783.0,3.0,48783.0,2015,EAST,1904,4579934.0,-122.3259157,23695.0,NORTHWEST SCHOOL,3,,,0.0
1.0,114050.0,Compliant,,,Other - Entertainment/Public Assembly,0.0,NonResidential,18.8,8804901025,37.2,28.59,Other,Other - Entertainment/Public Assembly,WA,,98122,SEATTLE,876304.0,47.614456,23.0,,41.6,0.0,No,0.58,420 E PIKE ST,389153.0,46560.0,487167.0,,46560.0,2.0,46560.0,2015,EAST,1954,1069144.0,-122.325881,4872.0,THE SUMMIT,3,,,0.0
1.0,429325.0,Compliant,,Parking,"Bank Branch, Parking",0.0,NonResidential,58.6,8807900070,184.0,10.21,Other,Bank Branch,WA,,98109,SEATTLE,1464856.0,47.63307036,58.6,60.0,184.0,0.0,No,0.13,1515 DEXTER AVE N,1464917.0,30408.0,0.0,5408.0,30408.0,3.0,25000.0,2015,MAGNOLIA / QUEEN ANNE,1980,1464856.0,-122.3426568,0.0,ASSOCIATION CENTER,7,,,0.0
1.0,269768.0,Compliant,,Parking,"Office, Parking",0.0,NonResidential,50.8,8807900390,121.0,34.1,Small- and Mid-Sized Office,Office,WA,,98109,SEATTLE,1441631.0,47.63451912,57.8,88.0,128.4,0.0,No,1.0,1725 WESTLAKE AVE N,920487.0,30109.0,521182.0,7200.0,30109.0,3.0,28400.0,2015,MAGNOLIA / QUEEN ANNE,1920,1640708.0,-122.3407585,5212.0,MCHUGH BLDG,7,,,0.0
1.0,300492.0,Compliant,,,K-12 School,0.0,SPS-District K-12,45.1,9396700035,101.0,48.31,K-12 School,K-12 School,WA,,98126,SEATTLE,1800331.0,47.55282499,55.5,83.0,116.9,0.0,Yes,1.1,3800 SW FINDLAY ST,1025321.0,39929.0,775053.0,,39929.0,2.0,39929.0,2015,SOUTHWEST,1964,2217245.0,-122.3799049,7751.0,FAIRMOUNT PARK ELEMENTARY SCHOOL (SPS-DISTRICT),1,,,0.0
1.0,57702.0,Compliant,,,Office,0.0,NonResidential,29.1,9405800065,46.7,30.29,Small- and Mid-Sized Office,Office,WA,,98119,SEATTLE,741269.0,47.63990614,36.8,95.0,54.8,0.0,No,1.16,2400 8TH AVE W,196888.0,25481.0,544389.0,,25481.0,2.0,25481.0,2015,MAGNOLIA / QUEEN ANNE,1960,938440.0,-122.3671812,5444.0,QUEEN ANN LUTHERAN CHURCH,7,,,0.0
1.0,1957506.0,Compliant,,,Senior Care Community,4553.0,NonResidential,134.1,9412400225,239.6,698.11,Senior Care Community,Senior Care Community,WA,,98118,SEATTLE,18946990.0,47.53500877,147.0,69.0,252.5,0.0,No,4.74,7500 SEWARD PARK AVE S,6679288.0,141297.0,12267980.0,,136744.0,1.0,141297.0,2015,SOUTHEAST,1967,20769422.0,-122.2657673,122680.0,CAROLINE KLINE GALLAND HOME,2,,,0.0
1.0,447280.0,Compliant,,Other - Restaurant/Bar,"Office, Other - Restaurant/Bar",0.0,NonResidential,53.5,6849200110,141.2,36.06,Small- and Mid-Sized Office,Office,WA,,98109,SEATTLE,2004777.0,47.6227951,53.5,80.0,141.2,0.0,No,1.06,1265 REPUBLICAN ST,1526181.0,27788.0,478659.0,4874.0,27788.0,2.0,32610.0,2015,LAKE UNION,1912,2004777.0,-122.33079529,4787.0,SUPPLY LAUNDRY BUILDING,7,,,0.0
1.0,291813.0,Compliant,,,Hotel,8584.0,NonResidential,46.3,6149700055,98.5,56.55,Hotel,Hotel,WA,,98133,SEATTLE,1929698.0,47.72899702,46.6,84.0,99.5,0.0,Yes,1.25,13700 AURORA AVE N,995707.0,41704.0,934033.0,,33120.0,4.0,41704.0,2015,NORTHWEST,1990,1943857.0,-122.3444402,9340.0,COMFORT INN & SUITES - SEATTLE NORTH,5,,,0.0
1.0,745042.0,Compliant,,Office,"Office, Other",0.0,NonResidential,97.3,6172900220,252.3,65.71,Other,Other,WA,,98134,SEATTLE,3445613.0,47.5677815,106.7,,262.1,0.0,No,1.52,130 S DAKOTA ST,2542190.0,36000.0,903528.0,1400.0,36000.0,1.0,34000.0,2015,GREATER DUWAMISH,1950,3776855.0,-122.3327093,9035.0,WHSE,2,,,0.0
1.0,56812.0,Compliant,,,Non-Refrigerated Warehouse,0.0,NonResidential,25.2,6172900280,45.7,19.16,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98134,SEATTLE,529072.0,47.56696877,25.9,52.0,47.9,0.0,No,0.82,4100 1ST AVE S,193851.0,22324.0,335229.0,,22324.0,2.0,21000.0,2015,GREATER DUWAMISH,1941,543265.0,-122.3336063,3352.0,LEDUC PACKING/CROSSCUT HARDWOODS,2,,,0.0
1.0,268686.0,Compliant,,,Other - Entertainment/Public Assembly,0.0,NonResidential,46.8,6172900300,109.0,37.19,Other,Other - Entertainment/Public Assembly,WA,,98134,SEATTLE,1496712.0,47.56624222,52.5,,111.0,0.0,No,1.06,4130 1ST AVE S,916795.0,31360.0,579955.0,,31360.0,2.0,32000.0,2015,GREATER DUWAMISH,1946,1679368.0,-122.33361816,5800.0,FIRST AVENUE LLC BUILDING,2,,,0.0
1.0,378119.0,Compliant,8012.0,Manufacturing/Industrial Plant,"Manufacturing/Industrial Plant, Office, Retail Store",0.0,NonResidential,60.1,6172900320,145.7,44.55,Mixed Use Property,Retail Store,WA,Office,98134,SEATTLE,1959703.0,47.56589688,60.1,,145.7,0.0,No,1.28,4150 1ST AVE S,1290194.0,30496.0,669563.0,10272.0,30496.0,1.0,14344.0,2015,GREATER DUWAMISH,1947,1959703.0,-122.3336235,6696.0,DANIEL SMITH-FINE ART MATERIALS,2,,,0.0
1.0,247561.0,Compliant,,Retail Store,"Office, Retail Store",0.0,NonResidential,43.0,8804900480,124.2,12.11,Small- and Mid-Sized Office,Office,WA,,98122,SEATTLE,961749.0,47.615471,43.0,83.0,124.2,0.0,Yes,0.31,610 E PINE ST,844715.0,27600.0,117069.0,9175.0,27600.0,3.0,13175.0,2015,EAST,1922,961749.0,-122.3237344,1171.0,1605 BOYLSTON,3,,,0.0
1.0,788558.0,Compliant,,,Senior Care Community,0.0,NonResidential,106.2,9521100080,211.9,191.76,Senior Care Community,Senior Care Community,WA,,98103,SEATTLE,5948007.0,47.66322205,113.0,56.0,223.3,0.0,Yes,3.22,4700 PHINNEY AVE N,2690671.0,55974.0,3257448.0,,55974.0,2.0,56000.0,2015,NORTHWEST,1961,6327231.0,-122.3532219,32574.0,COLUMBIA LUTHERAN HOME,6,,,0.0
1.0,346273.0,Compliant,,,K-12 School,0.0,SPS-District K-12,37.5,4006000598,86.1,50.98,K-12 School,K-12 School,WA,,98118,SEATTLE,1986384.0,47.5305357,44.2,82.0,93.1,0.0,Yes,0.87,3701 S KENYON ST,1181533.0,52901.0,804900.0,,52901.0,2.0,52901.0,2015,GREATER DUWAMISH,1971,2338338.0,-122.2849993,8049.0,WING LUKE ELEMENTARY SCHOOL (SPS-DISTRICT),2,,,0.0
1.0,235421.0,Compliant,,,Senior Care Community,0.0,NonResidential,85.4,4077800532,164.0,65.39,Senior Care Community,Senior Care Community,WA,,98125,SEATTLE,1929011.0,47.70882463,94.9,94.0,174.0,0.0,No,2.74,3540 NE 110TH ST,803290.0,22583.0,1125755.0,,22583.0,1.0,22583.0,2015,NORTH,1954,2143138.0,-122.2889427,11258.0,SAINT ANNE NURSING AND REHAB CENTER,5,,,0.0
1.0,601261.0,Compliant,3743.0,Parking,"Food Service, Library, Office, Parking",7358.0,NonResidential,64.7,4083300310,203.3,14.3,Small- and Mid-Sized Office,Office,WA,Food Service,98103,SEATTLE,2051501.0,47.66117154,64.7,46.0,203.3,0.0,No,0.17,1501 N 45TH ST,2051586.0,31686.0,0.0,6750.0,24328.0,3.0,25927.0,2015,LAKE UNION,1997,2051501.0,-122.3389096,0.0,SOLID GROUND,4,,,0.0
1.0,191871.0,Compliant,,Parking,"Office, Parking",6034.0,NonResidential,26.3,4083306580,82.5,4.56,Small- and Mid-Sized Office,Office,WA,,98103,SEATTLE,654664.0,47.64830236,27.7,95.0,86.9,0.0,No,0.07,1914 N 34TH ST,654691.0,26694.0,0.0,4720.0,20660.0,3.0,24914.0,2015,LAKE UNION,1981,689369.0,-122.3343852,0.0,LAKE UNION PLACE,4,,,0.0
1.0,67516.0,Compliant,,,Non-Refrigerated Warehouse,0.0,NonResidential,9.2,6300000010,28.9,1.61,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98133,SEATTLE,230365.0,47.70860412,9.2,68.0,29.0,0.0,No,0.02,10750 AURORA AVE N,230374.0,29400.0,0.0,,29400.0,1.0,25000.0,2015,NORTHWEST,1972,230673.0,-122.3435635,0.0,HANSON BROS TRANSFER & STORAGE,5,,,0.0
1.0,172881.0,Compliant,,,Hotel,0.0,NonResidential,60.3,6920700025,118.2,44.71,Hotel,Hotel,WA,,98108,SEATTLE,1354219.0,47.5477336,61.5,78.0,122.0,0.0,No,1.88,6100 CORSON AVE S,589893.0,22452.0,764350.0,,22452.0,3.0,22452.0,2015,GREATER DUWAMISH,1992,1381137.0,-122.3207866,7644.0,GEORGETOWN  INN,2,,,0.0
